FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,ORIGIN_WIND_SPEED,ORIGIN_VISIBILITIES,DEST_WIND_SPEED,DEST_VISIBILITIES
4/1/19 0:00,19805,305,MIA,SEA,2026,28,2354,6,9.20,10.00,10.35,10.00
4/1/19 0:00,20409,63,JFK,SEA,856,34,1234,42,23.00,10.00,8.05,10.00
4/1/19 0:00,20409,263,JFK,SEA,1705,-9,2023,-28,17.25,10.00,9.20,10.00
4/1/19 0:00,20409,264,SEA,JFK,2153,-8,553,-33,9.20,10.00,21.85,10.00
4/1/19 0:00,20409,464,SEA,JFK,1457,115,2241,67,10.35,10.00,5.75,10.00
4/1/19 0:00,19790,128,SEA,LAX,1023,-6,1301,-16,12.65,10.00,0.00,10.00
4/1/19 0:00,19790,129,LAX,SEA,1158,-1,1432,-22,0.00,10.00,10.35,10.00
4/1/19 0:00,19790,183,JFK,SEA,709,-1,1017,-18,19.55,10.00,12.65,10.00
4/1/19 0:00,19790,540,SEA,LAX,2046,-4,2326,-2,9.20,10.00,10.35,10.00
4/1/19 0:00,19790,553,LAX,SEA,927,-2,1153,-33,4.60,10.00,5.75,10.00
4/1/19 0:00,19790,635,AUS,SEA,612,-3,856,-4,5.75,10.00,12.65,10.00
4/1/19 0:00,19790,748,SEA,AUS,1810,20,2352,1,10.35,10.00,2.30,10.00
4/1/19 0:00,19790,824,SEA,JFK,2245,2,643,-17,8.05,10.00,18.40,10.00
4/1/19 0:00,19790,1120,SEA,JFK,1549,4,2350,-15,10.35,10.00,4.60,10.00
4/1/19 0:00,19790,1307,SEA,JFK,1130,0,1940,-15,8.05,10.00,10.35,10.00
4/1/19 0:00,19790,1390,LAX,SEA,1421,14,1644,-16,0.00,10.00,11.50,10.00
4/1/19 0:00,19790,1887,SEA,HNL,818,-7,1144,-12,11.50,10.00,,
4/1/19 0:00,19790,1890,LAX,SEA,558,-2,844,-15,5.75,10.00,14.95,10.00
4/1/19 0:00,19790,1906,LAX,SEA,816,26,1055,10,2.30,10.00,12.65,10.00
4/1/19 0:00,19790,1947,HNL,SEA,1313,-2,2205,3,,,8.05,10.00
4/1/19 0:00,19790,2107,SEA,LAX,1131,1,1415,0,8.05,10.00,0.00,10.00
4/1/19 0:00,19790,2137,SEA,LAX,1352,-5,1634,-3,8.05,10.00,5.75,10.00
4/1/19 0:00,19790,2153,SEA,LAX,755,0,1116,37,11.50,10.00,2.30,10.00
4/1/19 0:00,19790,2215,SEA,HNL,1729,-3,2050,-13,12.65,10.00,,
4/1/19 0:00,19790,2218,HNL,SEA,2210,-8,640,-30,,,5.75,10.00
4/1/19 0:00,19790,2218,SEA,JFK,735,-5,1527,-39,5.75,10.00,20.70,10.00
4/1/19 0:00,19690,21,SEA,HNL,859,-1,1247,27,12.65,10.00,,
4/1/19 0:00,19690,22,HNL,SEA,1322,2,2202,2,,,9.20,10.00
4/1/19 0:00,19790,2264,LAX,SEA,1509,-1,1728,-35,4.60,10.00,12.65,10.00
4/1/19 0:00,19790,2281,LAX,SEA,2152,71,10,45,11.50,10.00,5.75,10.00
4/1/19 0:00,19790,2377,SEA,LAX,600,0,836,-13,4.60,10.00,4.60,10.00
4/1/19 0:00,19790,2414,LAX,SEA,1704,-1,1921,-37,5.75,10.00,10.35,10.00
4/1/19 0:00,19790,2432,LAX,SEA,1857,-3,2146,-1,5.75,10.00,10.35,10.00
4/1/19 0:00,19790,2616,SEA,LAX,1745,30,2032,36,,,12.65,10.00
4/1/19 0:00,19790,2627,SEA,LAX,1849,-5,2120,-10,10.35,10.00,11.50,10.00
4/1/19 0:00,19790,2643,SEA,LAX,1514,-1,1756,4,8.05,10.00,8.05,10.00
4/1/19 0:00,19790,2950,JFK,SEA,1814,-1,2120,-25,10.35,10.00,11.50,10.00
4/1/19 0:00,19790,2955,JFK,SEA,1613,-2,1931,-20,18.40,10.00,11.50,10.00
4/1/19 0:00,19790,2978,JFK,SEA,1123,-2,1443,3,17.25,10.00,9.20,10.00
4/1/19 0:00,19930,7,JFK,SEA,654,-6,1031,6,23.00,10.00,12.65,10.00
4/1/19 0:00,19930,18,SEA,JFK,2159,-1,602,-23,9.20,10.00,18.40,10.00
4/1/19 0:00,19930,145,SEA,HNL,1728,-7,2043,-22,12.65,10.00,,
4/1/19 0:00,19930,286,SEA,LAX,452,-8,731,-19,5.75,10.00,5.75,10.00
4/1/19 0:00,19930,310,SEA,LAX,751,-9,1052,-3,12.65,10.00,4.60,10.00
4/1/19 0:00,19930,349,JFK,SEA,909,9,1244,19,25.30,10.00,8.05,10.00
4/1/19 0:00,19930,403,LAX,SEA,601,1,838,-17,5.75,10.00,12.65,10.00
4/1/19 0:00,19930,424,SEA,LAX,1402,17,1652,12,9.20,10.00,5.75,10.00
4/1/19 0:00,19930,426,SEA,JFK,1342,-3,2152,-28,9.20,10.00,5.75,10.00
4/1/19 0:00,19930,428,SEA,LAX,1546,-9,1838,-7,10.35,10.00,4.60,10.00
4/1/19 0:00,19930,439,LAX,SEA,1640,-5,1908,-32,5.75,10.00,12.65,10.00
4/1/19 0:00,19930,442,SEA,LAX,926,26,1158,3,12.65,10.00,0.00,10.00
4/1/19 0:00,19930,457,LAX,SEA,1735,0,2018,-12,5.75,10.00,10.35,10.00
4/1/19 0:00,19930,460,SEA,LAX,652,-8,939,-11,5.75,10.00,2.30,10.00
4/1/19 0:00,19930,465,LAX,SEA,1153,-2,1445,-5,0.00,10.00,9.20,10.00
4/1/19 0:00,19930,467,LAX,SEA,1937,-3,2214,-21,5.75,10.00,8.05,10.00
4/1/19 0:00,19930,531,LAX,SEA,855,0,1128,-22,4.60,10.00,8.05,10.00
4/1/19 0:00,19930,628,SEA,JFK,700,-5,1458,-42,4.60,10.00,23.00,10.00
4/1/19 0:00,19930,818,HNL,SEA,2210,5,636,-14,,,5.75,10.00
4/1/19 0:00,19930,851,SEA,HNL,1205,0,1604,29,8.05,10.00,,
4/1/19 0:00,19930,852,HNL,SEA,1338,3,2219,-6,,,8.05,10.00
4/1/19 0:00,19930,853,SEA,HNL,827,2,1209,14,12.65,10.00,,
4/1/19 0:00,19930,903,HNL,SEA,1054,-1,1950,5,,,9.20,10.00
4/1/19 0:00,19930,1041,SEA,LAX,553,-7,835,-20,4.60,10.00,4.60,10.00
4/1/19 0:00,19930,1043,SEA,LAX,1922,-8,2204,-16,10.35,10.00,12.65,10.00
4/1/19 0:00,19930,1048,LAX,SEA,655,-5,932,-23,5.75,10.00,11.50,10.00
4/1/19 0:00,19930,1052,LAX,SEA,1522,-8,1800,-25,4.60,10.00,9.20,10.00
4/1/19 0:00,19930,1056,SEA,LAX,2124,-6,2358,-22,8.05,10.00,9.20,10.00
4/1/19 0:00,19930,1063,JFK,SEA,1900,5,2238,13,14.95,10.00,8.05,10.00
4/1/19 0:00,19930,1144,SEA,AUS,824,34,1419,24,12.65,10.00,4.60,10.00
4/1/19 0:00,19930,1146,SEA,AUS,1733,-12,2315,-30,9.20,10.00,,
4/1/19 0:00,19930,1158,SEA,LAX,1013,-7,1254,-21,12.65,10.00,0.00,10.00
4/1/19 0:00,19930,1163,AUS,SEA,653,33,928,28,4.60,10.00,11.50,10.00
4/1/19 0:00,19930,1400,SEA,LAX,1628,-2,1919,-1,8.05,10.00,0.00,10.00
4/1/19 0:00,19930,1424,SEA,LAX,1441,-4,1725,-10,10.35,10.00,4.60,10.00
4/1/19 0:00,19930,1474,SEA,LAX,1755,5,2110,30,11.50,10.00,11.50,10.00
4/1/19 0:00,19930,1477,LAX,SEA,951,-4,1232,-18,4.60,10.00,9.20,10.00
4/1/19 0:00,19930,1487,LAX,SEA,2037,-3,2328,-7,12.65,10.00,9.20,10.00
4/1/19 0:00,19930,1781,LAX,SEA,751,-9,1036,-19,5.75,10.00,12.65,10.00
4/1/19 0:00,19930,1786,SEA,LAX,1241,51,1517,32,8.05,10.00,5.75,10.00
4/1/19 0:00,19930,1787,LAX,SEA,1051,-4,1320,-30,4.60,10.00,8.05,10.00
4/1/19 0:00,19930,1789,LAX,SEA,1314,-6,1546,-29,0.00,10.00,10.35,10.00
4/1/19 0:00,19930,1793,AUS,SEA,1955,0,2220,-10,4.60,M,8.05,10.00
4/1/19 0:00,19930,1924,LAX,SEA,1835,-5,2102,-33,5.75,10.00,8.05,10.00
4/1/19 0:00,20304,5443,SEA,LAX,1208,0,1507,8,9.20,10.00,4.60,10.00
4/1/19 0:00,20304,5475,LAX,SEA,1508,-7,1739,-36,4.60,10.00,9.20,10.00
4/1/19 0:00,20304,5608,LAX,SEA,806,-4,1121,-6,4.60,10.00,8.05,10.00
4/1/19 0:00,20304,5703,SEA,LAX,1848,-7,2129,-20,10.35,10.00,12.65,10.00
4/1/19 0:00,19805,1471,SEA,MIA,2118,13,534,-16,11.50,10.00,0.00,10.00
4/2/19 0:00,19930,7,JFK,SEA,700,0,1006,-19,5.75,10.00,10.35,10.00
4/2/19 0:00,19930,18,SEA,JFK,2154,-6,552,-33,8.05,10.00,5.75,10.00
4/2/19 0:00,19930,145,SEA,HNL,1734,-1,2100,-5,10.35,10.00,,
4/2/19 0:00,19930,286,SEA,LAX,455,-5,741,-9,12.65,10.00,0.00,10.00
4/2/19 0:00,19930,310,SEA,LAX,753,-7,1051,-4,14.95,10.00,4.60,3.00
4/2/19 0:00,19930,349,JFK,SEA,859,-1,1207,-18,12.65,10.00,,
4/2/19 0:00,19930,403,LAX,SEA,557,-3,847,-8,2.30,10.00,,
4/2/19 0:00,19930,424,SEA,LAX,1338,-7,1623,-17,8.05,10.00,5.75,10.00
4/2/19 0:00,19930,426,SEA,JFK,1343,-2,2140,-40,9.20,10.00,9.20,10.00
4/2/19 0:00,19930,428,SEA,LAX,1551,-4,1849,4,10.35,10.00,9.20,8.00
4/2/19 0:00,19930,439,LAX,SEA,1638,-7,1944,4,10.35,10.00,12.65,10.00
4/2/19 0:00,19930,442,SEA,LAX,852,-8,1143,-12,,,9.20,7.00
4/2/19 0:00,19930,457,LAX,SEA,1733,-2,2029,-1,10.35,10.00,11.50,10.00
4/2/19 0:00,19930,460,SEA,LAX,652,-8,939,-11,12.65,10.00,2.30,10.00
4/2/19 0:00,19930,465,LAX,SEA,1154,-1,1436,-14,9.20,10.00,9.20,10.00
4/2/19 0:00,19930,467,LAX,SEA,1936,-4,2305,30,9.20,10.00,5.75,10.00
4/2/19 0:00,19930,477,LAX,SEA,946,-9,1249,-1,2.30,10.00,5.75,10.00
4/2/19 0:00,19930,531,LAX,SEA,912,17,1143,-7,2.30,10.00,2.30,10.00
4/2/19 0:00,19930,628,SEA,JFK,710,5,1517,-23,16.10,10.00,17.25,10.00
4/2/19 0:00,19930,818,HNL,SEA,2202,-3,638,-12,,,14.95,10.00
4/2/19 0:00,19930,851,SEA,HNL,1205,0,1557,22,,,,
4/2/19 0:00,19930,852,HNL,SEA,1326,-9,2210,-15,,,8.05,10.00
4/2/19 0:00,19930,853,SEA,HNL,826,1,1155,0,14.95,10.00,,
4/2/19 0:00,19930,903,HNL,SEA,1100,5,1942,-3,,,11.50,10.00
4/2/19 0:00,19930,1041,SEA,LAX,553,-7,844,-11,12.65,10.00,0.00,10.00
4/2/19 0:00,19930,1043,SEA,LAX,1923,-7,2155,-25,11.50,10.00,16.10,10.00
4/2/19 0:00,19930,1048,LAX,SEA,700,0,959,4,0.00,10.00,10.35,10.00
4/2/19 0:00,19930,1052,LAX,SEA,1523,-7,1817,-8,9.20,8.00,12.65,10.00
4/2/19 0:00,19930,1056,SEA,LAX,2133,3,2356,-24,5.75,10.00,12.65,10.00
4/2/19 0:00,19930,1063,JFK,SEA,1905,10,2256,31,14.95,10.00,5.75,10.00
4/2/19 0:00,19930,1144,SEA,AUS,800,10,1432,37,17.25,10.00,10.35,10.00
4/2/19 0:00,19930,1146,SEA,AUS,1741,-4,2335,-10,8.05,10.00,10.35,10.00
4/2/19 0:00,19930,1158,SEA,LAX,1012,-8,1311,-4,9.20,10.00,5.75,9.00
4/2/19 0:00,19930,1163,AUS,SEA,608,-12,844,-16,0.00,10.00,,
4/2/19 0:00,19930,1400,SEA,LAX,1623,-7,1853,-27,10.35,10.00,10.35,10.00
4/2/19 0:00,19930,1474,SEA,LAX,1746,-4,2021,-19,9.20,10.00,12.65,10.00
4/2/19 0:00,19930,1487,LAX,SEA,2106,26,6,31,12.65,10.00,,
4/2/19 0:00,19930,1781,LAX,SEA,753,-7,1036,-19,2.30,10.00,8.05,10.00
4/2/19 0:00,19930,1786,SEA,LAX,1333,103,1624,99,8.05,10.00,5.75,10.00
4/2/19 0:00,19930,1789,LAX,SEA,1310,-10,1553,-22,5.75,9.00,10.35,10.00
4/2/19 0:00,19930,1793,AUS,SEA,1950,-5,2208,-22,5.75,10.00,8.05,10.00
4/2/19 0:00,19930,1924,LAX,SEA,1839,-1,2130,-5,8.05,10.00,5.75,10.00
4/2/19 0:00,20304,5443,SEA,LAX,1230,25,1507,8,,,8.05,8.00
4/2/19 0:00,20304,5475,LAX,SEA,1511,-4,1812,-3,9.20,8.00,11.50,10.00
4/2/19 0:00,20304,5608,LAX,SEA,802,-8,1128,1,0.00,10.00,4.60,10.00
4/2/19 0:00,20304,5703,SEA,LAX,1850,-5,2128,-21,10.35,10.00,14.95,10.00
4/2/19 0:00,19805,1471,SEA,MIA,2059,-5,527,-23,9.20,10.00,0.00,10.00
4/2/19 0:00,19790,128,SEA,LAX,929,-5,1214,-2,12.65,10.00,5.75,10.00
4/2/19 0:00,19790,129,LAX,SEA,1102,-3,1342,-20,5.75,7.00,8.05,10.00
4/2/19 0:00,19790,182,SEA,JFK,1121,-4,1933,-27,2.30,10.00,12.65,10.00
4/2/19 0:00,19790,183,JFK,SEA,707,-3,1015,-3,5.75,10.00,10.35,10.00
4/2/19 0:00,19790,748,SEA,AUS,1726,-9,2326,0,9.20,10.00,10.35,10.00
4/2/19 0:00,19790,762,SEA,HNL,1259,0,1615,-21,,,,
4/2/19 0:00,19790,824,SEA,JFK,2238,-2,657,-3,5.75,10.00,5.75,10.00
4/2/19 0:00,19790,1769,AUS,SEA,612,-3,837,-21,0.00,10.00,14.95,10.00
4/2/19 0:00,19790,1890,LAX,SEA,557,-3,836,-18,2.30,10.00,14.95,10.00
4/2/19 0:00,19790,1906,LAX,SEA,800,3,1043,-12,0.00,10.00,5.75,10.00
4/2/19 0:00,19790,2107,SEA,LAX,1138,3,1405,-15,0.00,10.00,8.05,9.00
4/2/19 0:00,19790,2137,SEA,LAX,1323,-7,1549,-28,8.05,10.00,9.20,8.00
4/2/19 0:00,19790,2153,SEA,LAX,737,-3,1008,-19,12.65,10.00,2.30,3.00
4/2/19 0:00,19790,2218,HNL,SEA,2157,-6,642,-2,,,14.95,10.00
4/2/19 0:00,19790,2218,SEA,JFK,740,-3,1544,-24,14.95,10.00,17.25,10.00
4/2/19 0:00,19790,2264,LAX,SEA,1538,28,1823,20,9.20,8.00,11.50,10.00
4/2/19 0:00,19790,2377,SEA,LAX,600,0,836,-4,14.95,10.00,0.00,10.00
4/2/19 0:00,19790,2414,LAX,SEA,1701,-4,1947,-15,5.75,10.00,12.65,10.00
4/2/19 0:00,19790,2432,LAX,SEA,1906,-3,2144,-16,9.20,10.00,,
4/2/19 0:00,19790,2614,LAX,SEA,918,3,1157,-19,4.60,10.00,5.75,10.00
4/2/19 0:00,19790,2635,SEA,LAX,1534,14,1804,6,8.05,10.00,5.75,10.00
4/2/19 0:00,19790,2638,LAX,SEA,1314,8,1549,-9,5.75,9.00,10.35,10.00
4/2/19 0:00,19790,2643,SEA,LAX,1708,-7,1938,-21,8.05,10.00,5.75,10.00
4/2/19 0:00,19790,2645,SEA,LAX,1908,-8,2136,-24,9.20,10.00,16.10,10.00
4/2/19 0:00,19790,2950,JFK,SEA,1812,-3,2108,-41,18.40,10.00,9.20,10.00
4/2/19 0:00,19790,2955,JFK,SEA,1625,-5,1945,-14,12.65,10.00,12.65,10.00
4/2/19 0:00,19690,21,SEA,HNL,858,-2,1154,-26,17.25,10.00,,
4/2/19 0:00,19690,22,HNL,SEA,1335,15,2220,20,,,,
4/2/19 0:00,19805,305,MIA,SEA,2006,8,2342,-5,12.65,10.00,4.60,10.00
4/2/19 0:00,20409,63,JFK,SEA,815,-7,1135,-17,10.35,10.00,4.60,10.00
4/2/19 0:00,20409,263,JFK,SEA,1709,-5,2035,-16,14.95,10.00,11.50,10.00
4/2/19 0:00,20409,264,SEA,JFK,2153,-8,549,-37,8.05,10.00,5.75,10.00
4/2/19 0:00,20409,464,SEA,JFK,1252,-10,2052,-42,5.75,10.00,10.35,10.00
4/3/19 0:00,19805,305,MIA,SEA,1955,-3,2346,-1,12.65,10.00,12.65,10.00
4/3/19 0:00,19790,2377,SEA,LAX,554,-6,822,-18,,,12.65,10.00
4/3/19 0:00,19790,2414,LAX,SEA,1700,-5,1933,-29,8.05,10.00,12.65,10.00
4/3/19 0:00,19790,2432,LAX,SEA,1905,-4,2133,-27,2.30,10.00,14.95,10.00
4/3/19 0:00,19790,2614,LAX,SEA,912,-3,1203,-13,11.50,10.00,12.65,10.00
4/3/19 0:00,19790,2635,SEA,LAX,1542,22,1811,13,21.85,10.00,5.75,10.00
4/3/19 0:00,19790,2638,LAX,SEA,1306,0,1547,-11,4.60,10.00,19.55,10.00
4/3/19 0:00,19790,2643,SEA,LAX,1705,-10,1932,-27,17.25,10.00,10.35,10.00
4/3/19 0:00,19790,2645,SEA,LAX,1911,-5,2201,1,12.65,10.00,12.65,10.00
4/3/19 0:00,19790,2950,JFK,SEA,1830,15,2147,-2,21.85,10.00,,
4/3/19 0:00,19790,2955,JFK,SEA,1625,-5,2044,45,24.15,10.00,12.65,10.00
4/3/19 0:00,19790,2978,JFK,SEA,1124,-5,1459,19,14.95,10.00,17.25,10.00
4/3/19 0:00,20409,63,JFK,SEA,813,-9,1152,0,10.35,10.00,17.25,9.00
4/3/19 0:00,20409,263,JFK,SEA,1730,16,2128,37,29.90,10.00,12.65,10.00
4/3/19 0:00,20409,264,SEA,JFK,2233,32,615,-11,,,16.10,10.00
4/3/19 0:00,20409,464,SEA,JFK,1301,-1,2100,-34,18.40,10.00,24.15,10.00
4/3/19 0:00,19790,2107,SEA,LAX,1132,-3,1419,-1,17.25,10.00,5.75,10.00
4/3/19 0:00,19790,2137,SEA,LAX,1333,3,1611,-6,19.55,10.00,0.00,10.00
4/3/19 0:00,19790,2153,SEA,LAX,904,84,1127,60,12.65,6.00,5.75,10.00
4/3/19 0:00,19790,2215,SEA,HNL,1732,0,2043,-5,16.10,10.00,,
4/3/19 0:00,19790,2218,HNL,SEA,2158,-5,643,-1,,,,
4/3/19 0:00,19790,2218,SEA,JFK,746,3,1556,-19,8.05,10.00,32.20,10.00
4/3/19 0:00,19790,2264,LAX,SEA,1515,5,1759,-4,2.30,10.00,14.95,10.00
4/3/19 0:00,19690,21,SEA,HNL,852,-8,1158,-22,10.35,10.00,,
4/3/19 0:00,19690,22,HNL,SEA,1346,26,2231,31,,,10.35,10.00
4/3/19 0:00,19790,128,SEA,LAX,932,-2,1200,-16,9.20,6.00,4.60,10.00
4/3/19 0:00,19790,129,LAX,SEA,1100,-5,1339,-23,9.20,10.00,12.65,10.00
4/3/19 0:00,19790,182,SEA,JFK,1124,-1,1947,-13,16.10,10.00,21.85,10.00
4/3/19 0:00,19790,183,JFK,SEA,708,-2,1026,8,11.50,10.00,11.50,10.00
4/3/19 0:00,19790,748,SEA,AUS,1739,4,2319,-7,16.10,10.00,11.50,10.00
4/3/19 0:00,19790,824,SEA,JFK,2238,-2,633,-29,10.35,10.00,14.95,10.00
4/3/19 0:00,19790,1120,SEA,JFK,1602,17,44,28,18.40,10.00,12.65,10.00
4/3/19 0:00,19790,1769,AUS,SEA,611,-4,846,-12,0.00,10.00,11.50,10.00
4/3/19 0:00,19790,1887,SEA,HNL,826,1,1134,-12,8.05,10.00,,
4/3/19 0:00,19790,1890,LAX,SEA,558,-2,847,-7,12.65,10.00,11.50,10.00
4/3/19 0:00,19790,1906,LAX,SEA,751,-6,1044,-11,10.35,10.00,12.65,10.00
4/3/19 0:00,19790,1947,HNL,SEA,1303,2,2201,15,,,17.25,10.00
4/3/19 0:00,20304,5443,SEA,LAX,1202,-3,1456,-3,12.65,6.00,2.30,10.00
4/3/19 0:00,20304,5475,LAX,SEA,1537,22,1824,9,2.30,10.00,12.65,10.00
4/3/19 0:00,20304,5608,LAX,SEA,808,-2,1129,2,11.50,10.00,17.25,10.00
4/3/19 0:00,20304,5703,SEA,LAX,1854,-1,2139,-10,14.95,10.00,14.95,10.00
4/3/19 0:00,19930,7,JFK,SEA,653,-7,1036,11,12.65,10.00,12.65,10.00
4/3/19 0:00,19930,18,SEA,JFK,2159,-1,557,-28,17.25,10.00,12.65,10.00
4/3/19 0:00,19930,145,SEA,HNL,1731,-4,2050,-15,16.10,10.00,,
4/3/19 0:00,19930,286,SEA,LAX,455,-5,725,-25,,,12.65,10.00
4/3/19 0:00,19930,310,SEA,LAX,756,-4,1043,-12,,,8.05,10.00
4/3/19 0:00,19930,349,JFK,SEA,858,-2,1241,16,10.35,10.00,18.40,10.00
4/3/19 0:00,19930,403,LAX,SEA,554,-6,858,3,12.65,10.00,11.50,7.00
4/3/19 0:00,19930,424,SEA,LAX,1350,5,1624,-16,,,5.75,10.00
4/3/19 0:00,19930,426,SEA,JFK,1548,123,11,111,,,12.65,10.00
4/3/19 0:00,19930,439,LAX,SEA,1637,-8,1912,-28,5.75,10.00,12.65,10.00
4/3/19 0:00,19930,442,SEA,LAX,854,-6,1152,-3,11.50,10.00,4.60,10.00
4/3/19 0:00,19930,457,LAX,SEA,1728,-7,2001,-29,9.20,8.00,10.35,10.00
4/3/19 0:00,19930,460,SEA,LAX,701,1,936,-14,9.20,10.00,12.65,10.00
4/3/19 0:00,19930,465,LAX,SEA,1150,-5,1447,-3,4.60,10.00,16.10,10.00
4/3/19 0:00,19930,467,LAX,SEA,1932,-8,2213,-22,10.35,10.00,,
4/3/19 0:00,19930,477,LAX,SEA,950,-5,1252,2,12.65,10.00,20.70,10.00
4/3/19 0:00,19930,531,LAX,SEA,851,-4,1148,-2,12.65,10.00,17.25,9.00
4/3/19 0:00,19930,628,SEA,JFK,701,-4,1511,-29,9.20,10.00,25.30,10.00
4/3/19 0:00,19930,818,HNL,SEA,2159,-6,656,6,,,8.05,10.00
4/3/19 0:00,19930,851,SEA,HNL,1215,10,1555,20,12.65,10.00,,
4/3/19 0:00,19930,852,HNL,SEA,1328,-7,2226,1,,,9.20,10.00
4/3/19 0:00,19930,853,SEA,HNL,822,-3,1148,-7,8.05,10.00,,
4/3/19 0:00,19930,903,HNL,SEA,1045,-10,1932,-13,,,10.35,10.00
4/3/19 0:00,19930,1041,SEA,LAX,558,-2,835,-20,6.90,8.00,10.35,10.00
4/3/19 0:00,19930,1043,SEA,LAX,1928,-2,2203,-17,10.35,10.00,16.10,10.00
4/3/19 0:00,19930,1048,LAX,SEA,647,-13,935,-20,14.95,10.00,9.20,6.00
4/3/19 0:00,19930,1052,LAX,SEA,1517,-13,1805,-20,2.30,10.00,,
4/3/19 0:00,19930,1056,SEA,LAX,2123,-7,2356,-24,10.35,10.00,11.50,10.00
4/3/19 0:00,19930,1063,JFK,SEA,1938,43,2255,30,21.85,10.00,9.20,10.00
4/3/19 0:00,19930,1144,SEA,AUS,743,-7,1350,-5,8.05,10.00,19.55,10.00
4/3/19 0:00,19930,1146,SEA,AUS,1736,-9,2335,-10,,,12.65,10.00
4/3/19 0:00,19930,1158,SEA,LAX,1013,-7,1259,-16,11.50,10.00,5.75,10.00
4/3/19 0:00,19930,1163,AUS,SEA,613,-7,832,-28,2.30,10.00,8.05,10.00
4/3/19 0:00,19930,1400,SEA,LAX,1622,-8,1855,-25,,,5.75,10.00
4/3/19 0:00,19930,1424,SEA,LAX,1447,2,1742,7,16.10,10.00,9.20,8.00
4/3/19 0:00,19930,1428,SEA,LAX,1632,37,1912,27,16.10,10.00,0.00,10.00
4/3/19 0:00,19930,1474,SEA,LAX,1746,-4,2030,-10,11.50,10.00,14.95,10.00
4/3/19 0:00,19930,1487,LAX,SEA,2055,15,2342,7,16.10,10.00,,
4/3/19 0:00,19930,1781,LAX,SEA,752,-8,1052,-3,10.35,10.00,14.95,10.00
4/3/19 0:00,19930,1786,SEA,LAX,1150,0,1449,4,17.25,9.00,2.30,10.00
4/3/19 0:00,19930,1787,LAX,SEA,1056,1,1339,-11,8.05,10.00,12.65,10.00
4/3/19 0:00,19930,1789,LAX,SEA,1323,3,1608,-7,2.30,10.00,19.55,10.00
4/3/19 0:00,19930,1793,AUS,SEA,1949,-6,2229,-1,10.35,4.00,10.35,10.00
4/3/19 0:00,19930,1924,LAX,SEA,1836,-4,2118,-17,0.00,10.00,12.65,10.00
4/3/19 0:00,19805,1471,SEA,MIA,2059,-5,540,-10,12.65,10.00,4.60,10.00
4/4/19 0:00,19930,7,JFK,SEA,653,-7,1046,21,9.20,10.00,0.00,10.00
4/4/19 0:00,19930,18,SEA,JFK,2156,-4,615,-10,10.35,10.00,8.05,10.00
4/4/19 0:00,19930,145,SEA,HNL,1731,-4,2050,-15,9.20,10.00,,
4/4/19 0:00,19930,286,SEA,LAX,458,-2,749,-1,5.75,10.00,4.60,10.00
4/4/19 0:00,19930,310,SEA,LAX,756,-4,1056,1,5.75,10.00,4.60,10.00
4/4/19 0:00,19930,349,JFK,SEA,853,-7,1232,7,17.25,10.00,8.05,10.00
4/4/19 0:00,19930,403,LAX,SEA,551,-9,826,-29,5.75,10.00,4.60,10.00
4/4/19 0:00,19930,426,SEA,JFK,1344,-1,2147,-33,,,10.35,10.00
4/4/19 0:00,19930,428,SEA,LAX,1547,-8,1828,-17,8.05,10.00,12.65,8.00
4/4/19 0:00,19930,439,LAX,SEA,1638,-7,1915,-25,9.20,10.00,,
4/4/19 0:00,19930,442,SEA,LAX,915,15,1152,-3,2.30,10.00,4.60,10.00
4/4/19 0:00,19930,457,LAX,SEA,1734,-1,2021,-9,9.20,8.00,5.75,10.00
4/4/19 0:00,19930,460,SEA,LAX,700,0,1009,19,5.75,10.00,4.60,10.00
4/4/19 0:00,19930,465,LAX,SEA,1143,-12,1430,-20,4.60,10.00,5.75,10.00
4/4/19 0:00,19930,467,LAX,SEA,1935,-5,2208,-27,12.65,10.00,9.20,10.00
4/4/19 0:00,19930,477,LAX,SEA,959,4,1243,-7,4.60,10.00,,
4/4/19 0:00,19930,531,LAX,SEA,854,-1,1132,-18,2.30,10.00,2.30,10.00
4/4/19 0:00,19930,628,SEA,JFK,659,-6,1504,-36,5.75,10.00,14.95,10.00
4/4/19 0:00,19930,818,HNL,SEA,2153,-12,652,2,,,5.75,10.00
4/4/19 0:00,19930,851,SEA,HNL,1208,3,1528,-7,5.75,10.00,,
4/4/19 0:00,19930,852,HNL,SEA,1328,-7,2218,-7,,,8.05,10.00
4/4/19 0:00,19930,853,SEA,HNL,826,1,1136,-19,4.60,10.00,,
4/4/19 0:00,19930,903,HNL,SEA,1048,-7,1930,-15,,,2.30,10.00
4/4/19 0:00,19930,1041,SEA,LAX,616,16,921,26,0.00,10.00,4.60,10.00
4/4/19 0:00,19930,1043,SEA,LAX,1923,-7,2157,-23,2.30,10.00,12.65,10.00
4/4/19 0:00,19930,1048,LAX,SEA,701,1,952,-3,2.30,10.00,,
4/4/19 0:00,19930,1052,LAX,SEA,1537,7,1820,-5,5.75,8.00,8.05,10.00
4/4/19 0:00,19930,1056,SEA,LAX,2135,5,17,-3,9.20,10.00,12.65,10.00
4/4/19 0:00,19930,1063,JFK,SEA,1924,29,2322,57,16.10,10.00,5.75,9.00
